012519 094_csd Report.txt
2019-05-21, Time 04:58:26
2976 datapoints, 14 channels.

Onset Latency:
1: 106.34400177001953
2: 103.32000732421875
3: 104.731201171875
4: 117.53280639648438
5: 107.75520324707031
6: 102.71520233154297
7: 122.6736068725586
8: 108.56160736083984
9: (?)
10: 115.61760711669922
11: 107.45280456542969
12: 119.85120391845703
13: 105.2352066040039
14: 125.09280395507812

Initial Peak Amplitude (+ 5 ms):
1: 0.6550253033638
2: 0.6508586406707764
3: -0.8809091448783875
4: 0.9577147364616394
5: 0.5121970176696777
6: -0.9260985255241394
7: -1.457159161567688
8: 1.1007702350616455
9: 0.0
10: -0.47892680764198303
11: 0.5169950127601624
12: 0.8458081483840942
13: -1.1917551755905151
14: -0.6275505423545837

Max Peak Amplitude (+ 25 ms):
1: -1.4187248945236206
2: 0.6508586406707764
3: 1.2615909576416016
4: -1.2060353755950928
5: -0.7690531015396118
6: 1.102651596069336
7: -1.953409194946289
8: 1.5720202922821045
9: 0.0
10: -0.47892680764198303
11: 0.6432449817657471
12: 0.8458081483840942
13: -1.1917551755905151
14: -0.8338005542755127

Max Peak Latency (+ 25 ms):
1: 131.14080810546875
2: 103.21920013427734
3: 126.40320587158203
4: 132.45120239257812
5: 118.13760375976562
6: 126.5040054321289
7: 147.5712127685547
8: 117.73440551757812
9: 0.0
10: 116.9280014038086
11: 116.72640228271484
12: 121.46400451660156
13: 107.35200500488281
14: 146.26080322265625

Initial Max Slope (+ 5 ms):
1: -1.6617137090098018
2: 1.4570996951161823
3: 1.9841358116674235
4: -1.8849289028203526
5: -1.8601272803212356
6: 0.8370257805108798
7: 1.5376472327341533
8: -1.0540721345493995
9: 0.0
10: 1.2276839724894981
11: -1.04580491062418
12: 1.9717349757795943
13: 1.4074964993944898
14: 1.8601272680021004

